X,Y,ID,AGENCY_NAM,PROGRAM_TY,AGENCY_TEL,CBO_SERVIC,SP_EIN,CBO_SP_TEL,SCHOOL_ID,SITE_NAME,SITE_BUILD,SITE_STREE,SITE_BOROU,SITE_ZIP,SETTING,ESTIMATED_,SUMMER,SCHOOL_YEA,WEEKENDS,EVENINGS,ELEMENTARY,MIDDLE_SCH,HIGH_SCHOO,WEEKLY_HOU,ENROLLMENT,ACADEMICS,SPORTS_PHY,ARTS_CULTU,NAME,ADDRESS1,ADDRESS2,XCOORD,YCOORD
-73.786345511593808,40.847682497045767,NYPL40,NYPL,Other,212-340-0903,,,718-885-1703,,City Island Branch,320,City Island Avenue,Bronx,10464.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, City Island Branch",320 City Island Avenue,"Bronx, NY 10464",-73.786346,40.847682
-73.875052449900508,40.82998029408175,NYPL41,NYPL,Other,212-340-0903,,,718-842-1235,,Clason's Point Branch,1215,Morrison Avenue,Bronx,10472.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Clason's Point Branch",1215 Morrison Avenue,"Bronx, NY 10472",-73.875052,40.829980
-73.845049901963236,40.870170329901072,NYPL42,NYPL,Other,212-340-0903,,,718-653-3292,,Eastchester Branch,1385,East Gun Hill Road,Bronx,10469.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Eastchester Branch",1385 East Gun Hill Road,"Bronx, NY 10469",-73.845050,40.870170
-73.840840047663292,40.888883888683253,NYPL43,NYPL,Other,212-340-0903,,,718-798-3355,,Edenwald Branch,1255,East 233rd Street,Bronx,10466.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Edenwald Branch",1255 East 233rd Street,"Bronx, NY 10466",-73.840840,40.888884
-73.909285412521299,40.857464877566123,NYPL45,NYPL,Other,212-340-0903,,,718-295-5287,,Francis Martin Regional Branch,2150,University Avenue,Bronx,10453.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Francis Martin Regional Branch",2150 University Avenue,"Bronx, NY 10453",-73.909285,40.857465
-73.910091671951633,40.844008219041534,NYPL46,NYPL,Other,212-340-0903,,,718-583-6611,,Grand Concourse Branch,155,East 173rd Street,Bronx,10457.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Grand Concourse Branch",155 East 173rd Street,"Bronx, NY 10457",-73.910092,40.844008
-73.92355815203571,40.837941141297208,NYPL47,NYPL,Other,212-340-0903,,,718-293-7800,,High Bridge Branch,78,West 168th Street,Bronx,10452.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, High Bridge Branch",78 West 168th Street,"Bronx, NY 10452",-73.923558,40.837941
-73.894123718689144,40.8186795057334,NYPL48,NYPL,Other,212-340-0903,,,718-617-0338,,Hunt's Point Regional Branch,877,Southern Blvd.,Bronx,10459.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Hunt's Point Regional Branch",877 Southern Blvd.,"Bronx, NY 10459",-73.894124,40.818680
-73.901193220972459,40.869007832470167,NYPL49,NYPL,Other,212-340-0903,,,718-549-5200,,Jerome Park Branch,118,Eames Place,Bronx,10468.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Jerome Park Branch",118 Eames Place,"Bronx, NY 10468",-73.901193,40.869008
-73.907995773390923,40.880324432410077,NYPL50,NYPL,Other,212-340-0903,,,718-548-5656,,Kingsbridge Regional Branch,280,West 231st Street,Bronx,10463.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Kingsbridge Regional Branch",280 West 231st Street,"Bronx, NY 10463",-73.907996,40.880324
-73.917602009785327,40.826579415522801,NYPL51,NYPL,Other,212-340-0903,,,718-588-0110,,Melrose Branch,910,Morris Avenue,Bronx,10451.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Melrose Branch",910 Morris Avenue,"Bronx, NY 10451",-73.917602,40.826579
-73.901804949068122,40.831238551603953,NYPL52,NYPL,Other,212-340-0903,,,718-589-9268,,Morrisania Branch,610,East 169th Street,Bronx,10456.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Morrisania Branch",610 East 169th Street,"Bronx, NY 10456",-73.901805,40.831239
-73.878378859231759,40.874360250543177,NYPL53,NYPL,Other,212-340-0903,,,718-882-8239,,Mosholu Branch,285,East 205th Street,Bronx,10467.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Mosholu Branch",285 East 205th Street,"Bronx, NY 10467",-73.878379,40.874360
-73.924398801104658,40.81160329048943,NYPL54,NYPL,Other,212-340-0903,,,718-665-4878,,Mott Haven Branch,321,East 140th Street,Bronx,10454.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Mott Haven Branch",321 East 140th Street,"Bronx, NY 10454",-73.924399,40.811603
-73.858368374440332,40.833758301148194,NYPL55,NYPL,Other,212-340-0903,,,718-829-7830,,Parkchester Regional Branch,1985,Westchester Avenue,Bronx,10462.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Parkchester Regional Branch",1985 Westchester Avenue,"Bronx, NY 10462",-73.858368,40.833758
-73.977395782774266,40.760799000040791,NYPL11,NYPL,Other,212-340-0903,,,212-621-0618,,Donnell Library Ctr.,20,West 53rd Street,Manhattan,10019.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Donnell Library Center",20 West 53rd Street,"Manhattan, NY 10019",-73.977396,40.760799
-73.91999678721794,40.671011503420836,NYCHA40,NYCHA,NYCHA (HUD),718-453-1296,NYCHA,,(718) 493-3759,,Park Rock Comm. Ctr.,1767B,Sterling Pl,Brooklyn,11233.00000000000,NYCHA Community Center,40.00000000000,Yes,Yes,No,Yes,Yes,Yes,Yes,Full-time,40,Yes,Yes,Yes,Park Rock Comm. Ctr.,1767B Sterling Pl,"Brooklyn, NY 11233",-73.919997,40.671012
-73.920436322540539,40.636347293249194,NYCHA78,NYCHA,NYCHA (HUD),718-453-1296,NYCHA,,(718) 451-2389,,Glenwood Comm. Ctr.,5816,Farragut Rd,Brooklyn,11236.00000000000,NYCHA Community Center,78.00000000000,Yes,Yes,No,Yes,Yes,Yes,Yes,Full-time,78,Yes,Yes,Yes,Glenwood Comm. Ctr.,5816 Farragut Rd,"Brooklyn, NY 11234",-73.920436,40.636347
-73.895443943841627,40.648873327128605,NYCHA75,NYCHA,NYCHA (HUD),718-453-1296,NYCHA,,(718) 649-0448,,Breukelen Comm. Ctr.,715,East 105th St,Brooklyn,11236.00000000000,NYCHA Community Center,75.00000000000,Yes,Yes,No,Yes,Yes,Yes,Yes,Full-time,75,Yes,Yes,Yes,Breukelen Comm. Ctr.,715 East 105th St,"Brooklyn, NY 11236",-73.895444,40.648873
-73.945948883517076,40.697596264311315,NYCHA93,NYCHA,NYCHA (HUD),718-453-1296,NYCHA,,(718) 384-6578,,Tompkins Comm. Ctr.,736,Park Avenue,Brooklyn,11206.00000000000,NYCHA Community Center,102.00000000000,Yes,Yes,No,Yes,Yes,Yes,Yes,Full-time,102,Yes,Yes,Yes,Tompkins Comm. Ctr.,736 Park Avenue,"Brooklyn, NY 11206",-73.945949,40.697596
-73.816078524713717,40.585838677716666,QPL21,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Peninsula,92-25,Rockaway Beach Blvd,Queens,11683.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Peninsula Branch",92-25 Rockaway Beach Blvd,"Queens, NY 11683",-73.816079,40.585839
-73.809899697391685,40.733045857295863,QPL22,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Pomonok,158-21,Jewel Ave,Queens,11365.00000000000,Library,50.00000000000,yes,yes,no,no,yes,yes,yes,Part-time,50,yes,no,yes,"QPL, Pomonok Branch",158-21  Jewel Ave,"Queens, NY 11365",-73.809900,40.733046
-73.739045585148347,40.719873968408528,QPL23,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Queens Village,94-11,217 Street,Queens,11428.00000000000,Library,100.00000000000,no,yes,no,no,yes,no,no,Part-time,100,yes,no,yes,"QPL, Queens Village Branch",94-11 217 Street,"Queens, NY 11428",-73.739046,40.719874
-73.864522197264662,40.727298696872808,QPL26,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Rego Park,91-41,63rd Drive,Queens,11374.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Rego Park Branch",91-41 63rd Drive,"Queens, NY 11374",-73.864522,40.727299
-73.831630771452865,40.700757325048478,QPL27,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Richmond Hill,118-14,Hillside Ave,Queens,11418.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Richmond Hill Branch",118-14  Hillside Ave,"Queens, NY 11418",-73.831631,40.700757
-73.90256772073981,40.705175966895922,QPL28,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Ridgewood,20-12,Madison Street,Queens,11385.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Ridgewood Branch",20-12 Madison Street,"Queens, NY 11385",-73.902568,40.705176
-73.739917823750815,40.659966550273531,QPL30,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Rosedale,144-20,243rd Street,Queens,11422.00000000000,Library,100.00000000000,yes,yes,no,no,yes,yes,yes,Part-time,100,yes,no,yes,"QPL, Rosedale Branch",144-20 243rd Street,"Queens, NY 11422",-73.739918,40.659967
-73.790222705651729,40.695605980588986,QPL31,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,South Jamaica,108-41,Guy R. Brewer Blvd.,Queens,11433.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, South Jamaica Branch",108-41 Guy R. Brewer Blvd.,"Queens, NY 11433",-73.790223,40.695606
-73.753804608515367,40.707004260696579,QPL32,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,South Hollis,204-01,Hollis Ave,Queens,11412.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, South Hollis Branch",204-01  Hollis Ave,"Queens, NY 11412",-73.753805,40.707004
-73.809283507293785,40.674767853499716,QPL34,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,South Ozone Park,128-16,Rockaway Blvd,Queens,11420.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, South Ozone Park Branch",128-16 Rockaway Blvd,"Queens, NY 11420",-73.809284,40.674768
-73.909460250941166,40.776830611959937,QPL35,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Steinway,21-45,31st Street,Queens,11105.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Steinway Branch",21-45 31st Street,"Queens, NY 11105",-73.909460,40.776831
-73.921684842601266,40.740798319109544,QPL36,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Sunnyside,43-06,Greenpoint Ave,Queens,11104.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Sunnyside Branch",43-06 Greenpoint Ave,"Queens, NY 11104",-73.921685,40.740798
-73.755684021935551,40.734491642630566,QPL37,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Windsor Park,79-50,Bell Blvd,Queens,11364.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Windsor Park Branch",79-50  Bell Blvd,"Queens, NY 11364",-73.755684,40.734492
-73.794710883648719,40.707828315480505,QPL39,QPL,Other,718-990-0767,N/A,N/A,N/A,N/A,"Youth Services, Central Library",89-11,Merrick Blvd,Queens,11432.00000000000,Library,25.00000000000,no,yes,no,no,yes,no,no,Part-time,25,yes,no,no,"QPL, Youth Services, Central Lib",89-11 Merrick Blvd,"Queens, NY 11432",-73.794711,40.707828
-73.846753686378321,40.7458803838582,PARKS29,Parks,Other,(212) 360-3310,NA,NA,(718) 699-4236,NA,Passerelle,,Flushing Meadow Corona Park,Queens,11368.00000000000,Center,45.00000000000,Yes,yes,no,no,yes,yes,no,Part-time,45,yes,yes,yes,Parks Afterschool at Passerelle,Flushing Meadow Corona Park,"Queens, NY 11368",-73.846754,40.745880
-73.953542817010216,40.802962601607057,NYPL1,NYPL,Other,212-340-0903,,,212-666-9393,,115th Street Branch,203,West 115th Street,Manhattan,10026.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, 115th Street Branch",203 West 115th Street,"Manhattan, NY 10026",-73.953543,40.802963
-73.934845983828964,40.803019237949691,NYPL2,NYPL,Other,212-340-0903,,,212-534-5050,,125th Street Branch,224,East 125th Street,Manhattan,10035.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, 125th Street Branch",224 East 125th Street,"Manhattan, NY 10035",-73.934846,40.803019
-73.959536409905681,40.764912075260618,NYPL3,NYPL,Other,212-340-0903,,,212-734-1717,,67th Street Branch,328,East 67th Street,Manhattan,10021.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, 67th Street Branch",328 East 67th Street,"Manhattan, NY 10021",-73.959536,40.764912
-73.951820590622674,40.785963141079307,NYPL4,NYPL,Other,212-340-0903,,,212-289-0908,,96th Street Regional Branch,112,East 96th Street,Manhattan,10128.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, 96th Street Regional Branch",112 East 96th Street,"Manhattan, NY 10128",-73.951821,40.785963
-73.943466120369962,40.794183904293995,NYPL5,NYPL,Other,212-340-0903,,,212-534-2930,,Aguilar Branch,174,East 110th Street,Manhattan,10029.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Aguilar Branch",174 East 110th Street,"Manhattan, NY 10029",-73.943466,40.794184
-73.993367318548849,40.740424022475523,NYPL6,NYPL,Other,212-340-0903,,,212-206-5400,,Andrew Heiskell Library for the Blind & Physically Handicapped,40,West 20th Street,Manhattan,10011.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Andrew Heiskell Library for the Blind and Physically Handicapped",40 West 20th Street,"Manhattan, NY 10011",-73.993367,40.740424
-73.784052545601426,40.59314518474303,QPL1,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Arverne,312,Beach 54 Street,Queens,11692.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Arverne Branch",312 Beach 54 Street,"Queens, NY 11692",-73.784053,40.593145
-73.92876376343176,40.772364748824842,QPL2,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Astoria,14-01,Astoria Blvd.,Queens,11102.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Astoria Branch",14-01 Astoria Blvd.,"Queens, NY 11102",-73.928764,40.772365
-73.791683502028562,40.680317008356425,QPL3,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Baisley Park,117-11,Sutphin Blvd,Queens,11436.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Baisley Park Branch",117-11 Sutphin Blvd,"Queens, NY 11436",-73.791684,40.680317
-73.777018061398962,40.782540659473334,QPL4,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Bay Terrace,18-36,Bell Blvd,Queens,11360.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Bay Terrace Branch",18-36  Bell Blvd,"Queens, NY 11360",-73.777018,40.782541
-73.739605358154407,40.694769731272913,QPL5,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Cambria Hts.,220-20,Linden Blvd.,Queens,11411.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Cambria Hts. Branch",220-20 Linden Blvd.,"Queens, NY 11411",-73.739605,40.694770
-73.861991072492316,40.75089509712133,QPL6,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Corona,38-23,104 Street,Queens,11368.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Corona Branch",38-23  104 Street,"Queens, NY 11368",-73.861991,40.750895
-73.873876046791878,40.762417452365966,QPL7,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,East Elmhurst,95-06,Astoria Blvd.,Queens,11369.00000000000,Library,150.00000000000,no,yes,no,no,yes,no,no,Part-time,150,yes,no,yes,"QPL, East Elmhurst Branch",95-06 Astoria Blvd.,"Queens, NY 11369",-73.873876,40.762417
-73.876797738365511,40.738560044265348,QPL8,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Elmhurst,86-01,Broadway,Queens,11371.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Elmhurst Branch",86-01 Broadway,"Queens, NY 11371",-73.876798,40.738560
-73.752335121732202,40.604502352691426,QPL9,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Far Rockaway,1637,Central Ave,Queens,11691.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Far Rockaway Branch",1637 Central Ave,"Queens, NY 11691",-73.752335,40.604502
-73.828905713731018,40.757805904106178,QPL11,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Flushing,41-17,Main Street,Queens,11355.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Flushing Branch",41-17  Main Street,"Queens, NY 11355",-73.828906,40.757806
-73.762327510991952,40.720175119931262,QPL12,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Hollis,202-05,Hillside Ave,Queens,11423.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Hollis Branch",202-05 Hillside Ave,"Queens, NY 11423",-73.762328,40.720175
-73.885062375406235,40.750184836959654,QPL13,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Jackson Hts.,35-51,81st Street,Queens,11372.00000000000,Library,100.00000000000,no,yes,no,no,yes,no,no,Part-time,100,yes,no,yes,"QPL, Jackson Hts. Branch",35-51 81st Street,"Queens, NY 11372",-73.885062,40.750185
-73.820743578596236,40.725932358842833,QPL14,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Kew Gardens Hills,72-33,Vleigh Place,Queens,11367.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Kew Gardens Hills Branch",72-33  Vleigh Place,"Queens, NY 11367",-73.820744,40.725932
-73.824825617197433,40.686913508320401,QPL16,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Lefferts,103-34,Lefferts Blvd,Queens,11419.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Lefferts Branch",103-34 Lefferts Blvd,"Queens, NY 11419",-73.824826,40.686914
-73.8616724876277,40.737459147209975,QPL17,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,Lefrak City,98-30,57th Avenue,Queens,11368.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, Lefrak City Branch",98-30 57th Avenue,"Queens, NY 11368",-73.861672,40.737459
-73.868214293354455,40.757717598631807,QPL18,QPL,Other,718-651-1100,N/A,N/A,N/A,N/A,Langston Hughes,100-01,Northern Blvd.,Queens,11368.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,no,"QPL, Langston Hughes Branch",100-01 Northern Blvd.,"Queens, NY 11368",-73.868214,40.757718
-73.809844503141051,40.763747610782836,QPL19,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,McGoldrick,155-06,Roosevelt Avenue,Queens,11354.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, McGoldrick Branch",155-06 Roosevelt Avenue,"Queens, NY 11354",-73.809845,40.763748
-73.853686937759804,40.711154464973475,QPL20,QPL,Other,718-990-0871,N/A,N/A,N/A,N/A,North Forest Park,98-27,Metropolitan Avenue,Queens,11375.00000000000,Library,50.00000000000,no,yes,no,no,yes,no,no,Part-time,50,yes,no,yes,"QPL, North Forest Park Branch",98-27 Metropolitan Avenue,"Queens, NY 11375",-73.853687,40.711154
-73.967859727479706,40.795948989404302,NYPL7,NYPL,Other,212-340-0903,,,212-222-8030,,Bloomingdale Branch,150,West 100th Street,Manhattan,10025.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Bloomingdale Branch",150 West 100th Street,"Manhattan, NY 10025",-73.967860,40.795949
-73.996493829434954,40.7132949864111,NYPL8,NYPL,Other,212-340-0903,,,212-964-6598,,Chatham Square Branch,33,East Broadway,Manhattan,10002.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Chatham Square Branch",33 East Broadway,"Manhattan, NY 10002",-73.996494,40.713295
-73.991216949117927,40.764928975640267,NYPL9,NYPL,Other,212-340-0903,,,212-586-5098,,Columbus Branch,742,Tenth Avenue,Manhattan,10019.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Columbus Branch",742 Tenth Avenue,"Manhattan, NY 10019",-73.991217,40.764929
-73.94119558808454,40.814821361722501,NYPL10,NYPL,Other,212-340-0903,,,212-491-2070,,Countee Cullen Regional Branch,104,West 136th Street,Manhattan,10030.00000000000,Library,0.00000000000,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Full-time,0,yes,no,yes,"NYPL, Countee Cullen Regional Branch",104 West 136th Street,"Manhattan, NY 10030",-73.941196,40.814821
-73.847067375941052,40.728712346418099,DYCD38,DYCD,OST,800-246-4646,Jewish Child Care Association,,212-558-9910,,Central Queens YM & YWHA,67-09,108th Street,Queens,11375.00000000000,center,0.00000000000,no,yes,unknown,unknown,yes,yes,yes,Part-time,0,yes,yes,yes,OST - Jewish Child Care Association,67-09 108th Street,"Queens, NY 11375",-73.847067,40.728712
-73.870909488096686,40.731227094185904,DYCD39,DYCD,OST,800-246-4646,Jewish Institute of Queens,,718-642-6800,,Jewish Institute of Queens,60-05,Woodhaven Boulevard,Queens,11373.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,yes,no,Full-time,0,yes,yes,yes,OST - Jewish Institute of Queens,60-05 Woodhaven Boulevard,"Queens, NY 11373",-73.870909,40.731227
-73.91868736206662,40.84025160256531,DYCD41,DYCD,OST,800-246-4646,"Latino Pastoral Action Center, Inc.",,718-681-2361,,Latino Pastoral Action Ctr.,14,West 170th Street,Bronx,10452.00000000000,center,0.00000000000,no,yes,unknown,unknown,no,no,yes,Part-time,0,no,no,no,OST - Latino Pastoral Action Center,14 West 170th Street,"Bronx, NY 10452",-73.918687,40.840252
-73.912161899173313,40.701637510161547,DYCD55,DYCD,OST,800-246-4646,New Life Child Development Corporation,,718-821-3432,,New Life Child Dev. Ctr. #2,408,Grove Street,Brooklyn,11237.00000000000,center,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - New Life Child Dev. Corporation,408 Grove Street,"Brooklyn, NY 11237",-73.912162,40.701638
-73.913240471643377,40.696399193250208,DYCD56,DYCD,OST,800-246-4646,New Life Child Development Corporation,,718-821-3432,,New Life Child Dev.,295,Woodbine Street,Brooklyn,11237.00000000000,center,0.00000000000,yes,yes,unknown,unknown,yes,no,no,Full-time,0,yes,yes,yes,OST - New Life Child Dev. Corporation,295 Woodbine Street,"Brooklyn, NY 11237",-73.913240,40.696399
